Date,Country,Almacenamiento_Bateria,BioGas,Carbon,Cogeneracion,Diesel,Eolica,Fuel Oil,Gas_Natural,Geotermica,PetCoke,Biomasa,Hidraulica,Solar
2/2/2021,Chile,16.7849,476.5420454,80478.7454,504.74,17895.168,24400.07442,214.16,18914.61915,234.5403,0,4240.623164,42652.2093,29050.58328
2/3/2021,Chile,18.8296,412.3352682,78395.9724,503.23,11276.78377,21535.31656,258.38,31821.89936,616.185,287,4653.443602,38400.1461,29919.53111
2/4/2021,Chile,17.6309,404.1648675,78701.7607,509.97,6481.536032,11728.12266,298.62,50434.36985,573.1673,901.5,4429.366589,43195.62227,29310.60418
2/5/2021,Chile,17.418,361.2896582,78712.7492,511.97,4635.728938,9675.171248,449.68,46439.47555,646.2079,920.5,4611.639064,47988.22167,27728.46542
2/6/2021,Chile,17.6125,386.9123812,76586.2807,511.8,1593.582561,8421.458857,202.74,45631.7654,647.8326,935,4700.52104,44741.25686,25943.96971
2/7/2021,Chile,17.4903,288.669128,71699.5936,510.59,1262.431011,8141.24745,0,37667.8335,342.2613,1009.5,4583.964689,41799.93651,29274.71857
2/8/2021,Chile,17.5251,381.2377245,76840.3297,505.49,2863.780966,15135.76172,235.3,42180.7063,678.0106,1049.5,4790.994133,46124.99508,30066.42757
2/9/2021,Chile,17.556,122.7583877,79515.4213,509.05,3385.712858,16286.3452,386.85,34376.9487,711.7369,1130,4684.366884,51280.93353,30569.57761
2/10/2021,Chile,0,396.7611595,76623.5638,504.95,4335.163312,8020.451078,923.85,43264.94976,754.4276,1150,3604.623752,57551.57637,29206.18102
2/11/2021,Chile,17.673,443.8357493,74164.6141,184.95,10440.55861,9524.851335,223.54,43135.78623,791.4235,1163,3589.938741,54486.46417,26796.50228
2/12/2021,Chile,17.6423,412.4741185,62964.7827,176.43,12271.98071,10849.11805,375.36,45287.60669,859.426,1215,4729.2201,53664.15268,27928.32327
2/13/2021,Chile,17.6902,443.5288202,58625.8978,497.8,3619.621597,14532.82015,304.68,52909.5532,901.7417,1230,5110.792187,47517.45669,26742.28968
2/14/2021,Chile,17.6582,452.8659312,56088.7502,512.673,1853.601435,20048.20751,4.52,38784.7632,901.1956,1248,4456.742898,43018.34504,28423.9802
2/15/2021,Chile,17.3565,472.7973324,76047.8542,512.61,5579.082669,11413.01682,6.56,44529.74308,899.7612,1247,4857.226402,44983.02432,28433.20963
2/16/2021,Chile,17.5059,483.4711984,80392.434,513.9,8485.717921,11340.0991,8.41,39399.78948,979.2168,1251.5,5054.803346,47848.18588,26565.6756
2/17/2021,Chile,15.1273,496.1671269,71800.1792,512.4,33838.84747,14883.44022,324.22,20595.66843,955.5355,1241,4956.173004,43019.22083,29729.43507
2/18/2021,Chile,16.5623,461.0096622,66183.8209,511.75,33488.85531,19855.71864,223.56,21394.62045,922.499,1243,4370.338063,42110.86432,30203.32876
2/19/2021,Chile,17.7407,441.7968967,74204.0579,505.331,27119.50136,20486.61489,0.05,22174.39235,884.078,1250.5,4573.927737,41734.39519,30826.10644
2/20/2021,Chile,17.8264,433.273717,75304.6821,507.69,25016.27415,12807.83078,590.5,21113.11465,887.6865,1230,4932.785242,44353.27219,30952.00049
2/21/2021,Chile,17.8539,436.7209313,78918.0272,513.35,14229.26195,21379.49694,0,12031.5324,903.848,1252,5025.480726,43189.60871,30491.75457
2/22/2021,Chile,18.125,431.4746937,83617.7043,513.94,20487.60013,23591.32231,0,20549.85367,898.3551,1245.5,5251.42005,42467.54281,29521.17708
2/23/2021,Chile,17.8684,430.5766986,86621.6021,513.43,15417.59172,19472.29182,99.97,31304.52948,882.6322,1257.5,5199.531868,43958.97442,29350.47086
2/24/2021,Chile,17.9879,430.6521512,87587.9097,503.85,8592.987669,11737.81483,21.89,43332.68483,883.714,1247.5,5021.048165,46164.11246,29162.44473
2/25/2021,Chile,17.5902,442.3961762,85310.8472,509.81,9552.058805,8368.197535,0.03,50076.91559,878.3803,1254,4664.894737,45430.07372,28797.12102
2/26/2021,Chile,17.3057,448.2979141,84842.3822,508.37,9004.543208,12806.7134,0,47703.57525,895.7089,1214.5,5448.152061,46143.79953,28623.60745
2/27/2021,Chile,17.0586,442.8045334,78065.8454,498.63,2579.986933,18688.70087,0,43084.20205,849.9788,1148.5,5959.461013,45166.14582,29214.36235
2/28/2021,Chile,19.2012,414.5109443,76615.9999,488.51,3439.365518,15189.52773,17.59,33952.07514,929.2952,1150,5608.043678,44841.39065,29462.61721
3/1/2021,Chile,18.5732,415.3633914,87356.2891,539.455,7603.791711,14887.10175,0,41754.45313,915.1156,1148,5357.376962,44185.52682,27942.65433
3/2/2021,Chile,18.5752,430.0962411,86694.8296,504.37,9145.829128,10969.92642,3.12,43690.30279,926.8396,1145,5720.283355,46015.40568,28018.59147
3/3/2021,Chile,22.9424,434.1092716,85974.9481,507.53,10967.12859,12391.41231,135.95,43364.73193,935.8292,1127.5,5107.315483,44859.24272,29128.1699
3/4/2021,Chile,23.6929,431.3603027,82846.8757,504.88,13428.23308,13524.07099,2.35,44705.89006,936.7978,1137,4584.98961,45123.09882,29036.12881
3/5/2021,Chile,19.6451,434.2393671,86528.8142,545.276,10568.06821,9436.651807,1.01,48961.95375,955.0406,629.5,5459.246247,47640.04765,27387.08772
3/6/2021,Chile,17.3099,422.0115383,87842.9085,396.14,5999.432279,9404.109757,0,43101.33161,964.674,0,5184.75513,45502.50563,28040.79032
3/7/2021,Chile,16.9814,427.7633032,79729.143,454.05,2097.02334,15311.66323,0,37809.67401,965.8924,0,5015.920318,43901.03733,29064.39195
3/8/2021,Chile,16.8845,457.2567208,89535.1976,674.765,8076.42092,11969.16483,173.61,44036.72905,915.1156,0,5220.221258,48682.66068,28997.74067
3/9/2021,Chile,17.6648,465.8960632,91197.2424,890.202,17900.76389,9081.869209,0.2,38379.0255,968.6873,0,4838.609799,45555.18559,28175.93489
3/10/2021,Chile,18.4363,406.6662748,87609.0589,917.659,15957.4689,8637.598875,24.53,36624.69344,971.047,0,5047.308557,46224.33997,27860.77884
3/11/2021,Chile,17.7653,452.0866528,86186.5498,922.023,11065.55013,17774.7705,318.98,36698.08329,966.48,0,5114.485676,42943.54982,26888.7524
3/12/2021,Chile,17.9366,456.28796,81486.4429,829.945,9291.086885,14505.37985,1.11,45635.32144,918.8895,0,5574.643688,45483.67622,28082.8845
3/13/2021,Chile,20.5517,455.1592779,82587.5847,896.45,7513.102842,8170.901597,12.8,43713.40933,955.065,0,5821.590427,41828.67291,27580.62575
3/14/2021,Chile,18.8353,404.4820956,80141.8712,883.66,6446.016792,5666.002036,0,38692.46059,672.9415,0,5981.890576,40575.43313,26997.99603
3/15/2021,Chile,22.6808,380.4516262,84164.7503,868.4,20464.27189,4438.18808,44.39,48310.59551,772.5569,0,5561.253575,38534.9449,19537.54223
3/16/2021,Chile,18.1986,397.3303932,82238.1209,873.034,11007.82549,17177.35867,0,46395.14955,923.6904,0,5742.153281,34597.64704,26199.67642
3/17/2021,Chile,18.2526,385.138816,83327.5837,847.042,7313.005622,18771.68456,3.53,43958.31439,906.11,0,5897.106874,34610.24288,27347.62746
3/18/2021,Chile,18.2406,338.8852431,89687.4957,871.878,6667.537749,14397.68012,0.12,44813.34941,914.6183,0,5791.502193,37305.59331,24303.08087
3/19/2021,Chile,17.868,334.8756359,90689.0091,889.48,8955.309685,15899.86713,0,48434.3319,952.8984,0,6140.557265,34157.10953,20214.0846
3/20/2021,Chile,17.8885,366.8599663,85582.6112,901.819,5252.99284,20169.83648,0,33026.29111,962.4191,0,5980.976306,32832.11979,28183.64992
3/21/2021,Chile,17.7619,127.4996381,84613.8174,931.695,2235.662156,21322.733,0,27599.1183,964.5303,0,5896.288862,30880.85893,27805.82601
3/22/2021,Chile,22.0335,339.4586869,91678.2523,952.8,3643.418593,17116.45709,0,42568.32647,958.9821,0,6263.209267,34567.93625,28303.07144
3/23/2021,Chile,20.4741,323.2179436,90447.2702,985.454,2700.833225,19088.60198,51.98,41843.15606,958.4541,0,6285.217485,36796.84469,27655.86371
3/24/2021,Chile,18.3684,261.8358559,85824.0737,993.691,2883.320827,26290.64483,17.79,42811.67609,957.4705,0,5901.085603,32350.7086,27526.82034
3/25/2021,Chile,18.3751,358.441171,77154.7106,1030.95,3125.35005,34338.84421,111.51,42312.66388,1004.0998,0,6389.228069,33230.7464,26961.9543
3/26/2021,Chile,17.5699,344.4246475,82149.2447,1051.4,2470.767224,34137.1548,0.2,39474.65743,971.5095,0,6327.630713,31016.40155,28527.32705
3/27/2021,Chile,17.2785,345.233839,80327.0178,1069.876,2111.244149,19795.94757,0,44457.16341,976.7202,0,6456.633608,31790.32377,27777.78506
3/28/2021,Chile,18.6525,324.4990184,81067.9568,1054.59,1446.298325,13026.69087,0,39970.71926,983.2676,0,6017.104417,29654.34398,27584.16002
3/29/2021,Chile,17.1782,347.3,83442.3671,1024.926,7629.392611,10844.29068,0,53063.65987,965.1617,0,5693.233559,35212.85848,26252.76233
3/30/2021,Chile,17.604,384.4656255,85105.2178,990.556,10462.11456,15752.95791,0.31,50298.21671,930.0492,0,5758.816296,32999.50212,25881.13257
3/31/2021,Chile,17.9088,395.413831,83190.8126,1013.352,8364.515158,16917.26161,0.61,52110.95207,905.7748,0,5690.93114,32145.95026,24556.02148
4/1/2021,Chile,21.4374,381.4173169,82211.1233,968.003,7890.011893,11768.76759,0,45664.86304,845.3284,0,5720.563915,36111.27416,24836.42938
4/2/2021,Chile,17.6154,368.2184979,81004.4599,992.48,581.6147701,18363.56613,0,36473.7663,851.8832,0,5472.413942,29512.4075,26280.8343
4/3/2021,Chile,17.5479,350.4230983,86514.5514,1032.406,1526.029696,9023.314475,0,38336.92648,842.9307,0,5870.310823,30481.7507,25975.76915
4/4/2021,Chile,18.5725,350.6802953,89199.44,1036.431,492.6682114,9200.537594,0,42378.39931,985.7892,0,5409.975112,29783.67841,20983.14216
4/5/2021,Chile,22.6742,329.0020093,93711.7119,1010.321,2160.542084,11764.67224,0,48047.08129,816.9735,0,5688.902627,31869.5837,24805.65461
4/6/2021,Chile,18.3749,375.4746925,89612.9697,730.94,1013.786646,19140.07685,0,50974.64275,957.3957,0,5259.30845,29247.64465,26378.4253
4/7/2021,Chile,18.0073,351.775259,87284.574,508.44,797.9337435,18316.51514,2.03,53675.2508,960.9121,0,5641.348652,31189.3895,23958.65246
4/8/2021,Chile,20.1519,346.2384901,85749.1617,506.56,767.946568,24768.38594,0,50638.3022,991.497,0,6084.426797,30185.27766,22456.30754
4/9/2021,Chile,17.6911,421.5747214,83513.8527,505.9,1149.19943,31292.69413,0,44980.57594,975.4577,0,5652.175158,28893.48808,25421.42068
4/10/2021,Chile,17.2094,385.8076904,78847.9376,508.26,869.1373604,30848.14536,0,39839.2492,1009.2679,0,5457.245317,30215.51218,25914.54442
4/11/2021,Chile,16.2672,324.6221886,74843.0885,507.7,962.8555366,16486.19006,0,47407.27634,874.8876,0,5875.752081,27713.9253,25298.00073
4/12/2021,Chile,17.2204,383.0760669,84856.6719,506.707,2395.972229,17096.04883,0.01,54252.43501,905.9673,0,6283.194474,30471.88216,25931.1445
4/13/2021,Chile,17.9472,438.8172426,86361.0847,507.32,2933.335725,12872.555,2.56,62764.00948,874.3505,94,6225.766157,27585.95926,26262.11878
4/14/2021,Chile,19.3008,449.9249024,81943.0646,771.419,954.0966195,9305.002488,1.78,62983.86862,865.7855,590,5787.244039,32472.75526,24958.19866
4/15/2021,Chile,23.1421,455.5835241,81758.8824,968.677,1773.938168,9843.715757,0.07,61179.06915,912.6026,960.5,5696.678894,30904.71028,25428.22411
4/16/2021,Chile,23.1316,424.3302993,83112.4791,1007.163,6431.533694,10490.71431,0,58789.25193,884.7627,1055.5,4662.140448,30757.52252,24213.72
4/17/2021,Chile,17.8691,402.3553946,78905.2346,846.23,7908.626139,12408.83654,0,49826.1487,903.9708,1101,5176.32249,28605.7993,24171.1218
4/18/2021,Chile,17.8691,397.720453,73075.0743,825.888,2925.243362,15969.64729,0,48330.19217,894.4593,1142.5,5905.539699,24694.69294,24304.27631
4/19/2021,Chile,17.6777,396.4088869,87982.4522,1111.19,5327.800586,10538.17717,0,54636.74565,895.4893,1137.5,6432.825195,28497.73492,24422.56453
4/20/2021,Chile,23.2488,394.1995021,85698.7061,1301.56,2881.384148,18791.97713,0,52119.08227,851.7856,1196.5,6211.016219,30769.76639,23161.95201
4/21/2021,Chile,17.5146,406.7099356,79876.858,1299.07,1120.809172,19324.04931,0,55388.2975,851.3773,1219.5,6236.582129,29601.87545,23686.21306
4/22/2021,Chile,17.4889,428.6291221,78867.737,1231.2,3209.657175,14214.17633,0,61686.86605,874.7234,1193.5,6227.951824,31486.05886,23589.50952
4/23/2021,Chile,20.1153,424.8853955,78664.148,980.78,2760.837207,12305.04049,0,70408.36039,879.9125,1222,6770.754319,33484.30886,19533.41673
4/24/2021,Chile,17.1321,450.9031082,77075.874,1094.19,670.1954516,22219.39369,0,53628.54363,879.679,1243,6821.456502,24762.31368,25170.05776
4/25/2021,Chile,17.1897,382.4747523,76341.4979,1230,600.211663,14557.38106,7.61,50994.57438,851.3991,1246.5,6689.146199,23916.97667,25750.68036
4/26/2021,Chile,17.2833,395.0816416,81450.1872,1102.38,3734.206073,12602.25057,144.13,61986.15835,840.8158,1254.5,5844.326459,27363.27814,24893.20429
4/27/2021,Chile,17.6068,401.7024511,87428.7434,792.32,3415.40488,10786.07333,0.01,62951.43108,1083.6476,1253.5,6303.880001,27879.90123,23658.20529
4/28/2021,Chile,17.5628,393.9148162,83113.4763,504.28,4862.473395,9385.971591,1.14,65231.31305,1016.2427,1255.5,6051.054162,29007.46335,23492.43363
4/29/2021,Chile,21.3414,405.415352,87093.1361,639.52,6509.027704,7310.258386,1.76,62309.56879,851.0151,1254,5812.57638,28064.59514,24030.85773
4/30/2021,Chile,17.5773,405.7665489,97482.8111,722.21,406.835509,13753.87869,1.99,52850.29298,837.5539,1245.5,5766.765549,29156.53164,22939.584
5/1/2021,Chile,17.1236,410.4249506,85576.6013,1048.35,906.7462801,12998.79344,0,34277.71604,846.5902,625.5,6254.12485,37826.07496,22320.12441
5/2/2021,Chile,17.4096,406.9270132,85530.7776,1055.37,884.6962374,6385.177227,0,38248.31812,866.4706,0,6708.104402,42850.19731,21820.08058
5/3/2021,Chile,18.9205,409.3610835,92469.9258,1042.18,145.7250996,11064.76187,0,45166.51744,868.4463,619,6415.14499,45389.83027,21200.46919
5/4/2021,Chile,17.9169,328.7994332,90833.9065,905.33,165.703009,13792.33122,9.3,44222.30753,836.3086,987.5,6420.970811,48048.75608,21912.96294
5/5/2021,Chile,18.0631,406.4798366,90759.5185,1022.3,204.4025168,14808.50837,1.75,42190.1049,789.8754,1167.5,6100.975712,43520.36145,24141.49202
5/6/2021,Chile,22.9126,395.092745,89978.7363,962.41,999.5760794,6827.667231,218.54,50966.72772,849.5681,1208,6118.074083,44942.67389,22350.74403
5/7/2021,Chile,17.6843,402.7374729,86805.164,1012.2,2178.027511,9677.362099,0,58020.82593,923.1174,1227.5,6074.567244,41024.75041,21262.30437
5/8/2021,Chile,17.5285,410.258711,86778.1585,1021.23,1450.736145,15170.48939,0,50606.12302,906.9827,1227,6184.321408,30852.27107,20205.32322
5/9/2021,Chile,18.7703,353.7924544,75341.2349,1032.86,1353.120153,32826.28456,0,35563.48068,889.7805,1226.5,5729.474226,24295.21694,22253.05215
5/10/2021,Chile,17.4717,401.8896932,87659.3526,1072.27,1990.495721,27062.00911,0,47374.40088,896.0665,1248.5,5914.284255,31079.90702,20041.41942
5/11/2021,Chile,17.294,405.5402764,87753.3843,1074.52,3386.055638,13403.6401,0.18,50691.85096,896.8963,1243.5,6669.903016,42673.85465,19677.86685
5/12/2021,Chile,20.6131,394.7245527,87709.4679,1086.18,4836.042401,15639.00854,0,53267.56333,872.8079,1240.5,6656.555582,35761.86826,18100.23557
5/13/2021,Chile,17.9379,403.7059722,85053.3114,1083.73,5919.017451,6826.677888,0,54382.22609,903.1931,1241.5,6250.643382,40158.76135,18476.52605
5/14/2021,Chile,17.9078,400.8993314,84192.9709,1087.77,2154.506984,18287.5657,0,49714.22807,905.5601,1250.5,5703.774215,36096.57494,21753.5344
5/15/2021,Chile,17.6944,389.2504019,85903.9986,1096.87,2433.530081,14715.42673,0,45656.22972,1024.3112,1261.5,5818.786277,29756.09553,19724.42261
5/16/2021,Chile,18.106,386.2086412,83379.4612,1098.95,965.8184205,10284.06654,0,45175.7232,1024.6003,1255.5,6120.422601,33967.05122,21435.91267
5/17/2021,Chile,17.2003,385.2393903,86063.28,1069.08,2591.490939,6036.055663,0,61750.88525,1020.5873,1252.5,6399.521426,40493.05636,22281.32309
5/18/2021,Chile,8.3975,401.8033889,85381.2658,1081.74,3678.141477,18066.34697,0,58307.50505,1010.2572,1246.5,6607.016605,38839.15045,18479.59656
5/19/2021,Chile,17.1878,398.3822598,85566.1317,1052.12,2396.675365,21222.92661,162.75,56607.57987,1009.8037,1248.5,6187.020922,37864.38775,17852.33873
5/20/2021,Chile,17.0905,323.6910448,84067.9357,1067.37,1870.917404,12772.60609,124.1,64294.39603,1000.7436,1256,6142.692244,40488.4554,18346.03108
5/21/2021,Chile,18.5442,412.5750529,80137.4651,1051.9,857.4930127,24282.6666,150.49,43915.5691,1016.5976,1235.5,6372.033749,34768.05589,22443.09803
5/22/2021,Chile,16.0279,425.2813655,78153.9809,981.89,720.2239618,29423.5375,0.32,43998.01416,1027.4166,1257,6253.53,29212.61295,23278.11938
5/23/2021,Chile,16.2235,418.147389,81417.6344,1069.47,2435.658237,20239.32074,0,46017.07872,1011.3421,1256.5,6430.42827,26355.24304,22122.63238
5/24/2021,Chile,17.792,409.8555385,90922.438,1062.79,2972.196868,15351.26979,0,54742.259,980.2084,1254.5,6474.505831,36228.65203,21176.92242
5/25/2021,Chile,19.9179,394.5182871,87762.4878,1066.6,5338.188711,12331.42941,70.66,63815.78806,827.4198,1255,5521.626312,34891.25755,21365.22462
5/26/2021,Chile,22.6653,298.22878,87038.9124,1094.35,4011.576373,10924.6245,227.61,66464.90729,824.2869,1254.5,5723.035865,35329.64522,18552.29192
5/27/2021,Chile,26.7793,362.6388276,91135.0744,1091.67,3781.135319,19558.78313,70.76,58078.35484,824.2869,1250.5,5587.545582,38331.82424,11667.20284
5/28/2021,Chile,23.6097,391.8665272,89422.8923,1060.01,4504.369134,15332.75532,116.45,50260.62073,872.3263,1264,5751.514727,42673.95319,18205.87642
5/29/2021,Chile,18.4685,390.5261476,86443.0871,1078.27,178.0145017,23380.92704,124.26,39871.1311,890.3932,1260.5,6099.531644,44086.33677,19411.59431
5/30/2021,Chile,17.4917,370.1644646,86212.518,1070.9,162.0058968,16477.79465,112.99,39733.69,894.8649,1255,5493.68741,38482.27437,22043.8288
5/31/2021,Chile,20.7571,371.7804363,81959.1915,1034.53,868.1355213,25665.59582,0,44453.99784,894.1466,1256.5,5253.426084,43985.06303,21006.62262
6/1/2021,Chile,18.8832,399.6018416,76804.547,1031.67,279.8475377,26222.21045,0,36332.2828,865.1605,1242,4438.453226,57156.70487,19108.49937
6/2/2021,Chile,16.8315,375.116985,74996.0198,1046.13,107.6563745,19677.62987,0,30726.90037,862.5912,1253.5,4389.408118,64972.8147,20589.23866
6/3/2021,Chile,18.075,403.4754159,78715.0822,1032.5,319.5761885,17032.39446,0,27155.83114,883.6047,737,4557.108711,66705.0813,21003.39456
6/4/2021,Chile,17.0182,394.8495322,78771.0154,1048.77,1630.111582,7400.349339,0,33741.95151,874.4126,722.5,4788.533251,76863.47348,18143.8611
6/5/2021,Chile,16.5476,398.4056769,78479.7158,1062.308,242.8342404,15231.91291,0,31438.60252,874.2151,859.5,5207.762675,63978.60343,20825.78177
6/6/2021,Chile,19.3878,379.2022526,77580.1886,1067.52,933.6433152,12346.53914,0,31884.52051,867.3379,963.5,4890.812151,59459.99484,19943.82621
6/7/2021,Chile,16.9887,389.3637579,83765.6881,984.176,926.4185351,14877.73885,0,37947.16898,886.695,1123.5,5148.115816,57863.44662,21067.59667
6/8/2021,Chile,16.8791,113.7845979,82137.3324,1071.56,783.6340227,17774.83777,1.42,43616.29322,998.8131,1187,4945.43106,53593.43874,20481.11996
6/9/2021,Chile,18.3914,137.6187301,81950.3298,1066.41,294.1595183,18325.35547,0.09,33989.18171,981.4755,1222.5,4968.646003,64023.95995,18526.36394
6/10/2021,Chile,17.0021,388.8441492,83359.3145,1056.67,23.53121099,21649.83429,0,27304.22498,973.8096,1253,4805.922959,63888.83002,21286.04008
6/11/2021,Chile,16.5472,411.7265032,83843.8781,1094.39,23.04926937,14040.2241,0,32053.69208,979.2674,1250,4527.918903,63032.04832,22542.04664
6/12/2021,Chile,16.7473,435.0031956,81584.6281,1120.27,30.4275887,12389.41095,0,29890.3958,977.4569,1258,4652.778211,61444.1802,22467.11651
6/13/2021,Chile,16.8513,442.5428291,83071.6268,1023.95,0.004041672,13456.49967,0,28461.73,977.1198,1262,4286.070249,55601.23672,20330.65869
6/14/2021,Chile,16.8285,437.0994442,86493.8703,1099.91,126.3423422,21305.2259,0,31874.90894,968.6819,1258.5,4493.41329,61056.97102,18803.25883
6/15/2021,Chile,16.9205,431.336298,90039.7548,1069.29,1076.592003,22176.24118,0,46202.8279,839.0855,1254,4195.852905,57035.71857,10276.84696
6/16/2021,Chile,14.9423,443.4606393,90681.7431,1074.54,552.312237,8310.92291,0,52042.19974,825.0388,1258,4534.790924,48309.63483,20416.88798
6/17/2021,Chile,16.1266,437.961294,91380.7823,1118.25,1010.738226,10386.73272,0,44201.55497,821.8244,1261,4743.913715,54734.67591,20574.72159
6/18/2021,Chile,15.2783,452.9505282,88882.6488,1092.91,1779.151639,6655.738643,0.62,55110.9054,845.1406,1251.5,4814.129497,54250.62795,19089.30663
6/19/2021,Chile,20.0179,447.2186896,83743.0874,1078.85,1467.449189,17835.59639,0,44962.02178,840.5779,1250,4719.522386,45716.52223,20873.64097
6/20/2021,Chile,18.104,445.8517046,77683.3901,1090.64,1199.5088,13406.36626,0,46199.57765,877.1313,1241.5,5002.765875,47264.29324,18700.60284
6/21/2021,Chile,15.8186,421.5991288,76609.4566,1115.2,1440.530467,22418.58131,0,44928.62168,881.451,1250.5,4968.289459,44974.92539,19836.49009
6/22/2021,Chile,15.7304,430.0519546,85976.8255,1116.177,3086.490434,22958.97921,13.5,49099.71173,1053.5919,1259,5785.972959,46566.44125,16632.26017
6/23/2021,Chile,15.8448,434.2728962,92815.4325,1089.37,1008.999804,37024.48486,14.83,36523.3157,1067.1926,1261,5536.556094,48552.99741,11025.71024
6/24/2021,Chile,15.7885,455.5405142,91710.4087,1101.63,2059.217304,31890.10386,1.24,30649.47212,1091.8135,1255.5,5174.417104,50974.27568,21399.111
6/25/2021,Chile,18.1096,459.2953702,94003.9765,1140.91,1002.542191,18611.30015,0,36273.82226,1087.8943,1262.5,4647.582586,65320.40026,17674.53449
6/26/2021,Chile,17.7866,437.2324432,90591.6414,1089.36,3105.142178,34236.55285,0,26568.26078,1093.3778,1251.5,4246.696859,46365.48295,20572.18191
6/27/2021,Chile,19.0591,385.1010475,90506.8476,1156.006,513.4428178,27496.38068,0,22704.74795,1090.8954,1254.5,4932.059,47066.09123,23226.42115
6/28/2021,Chile,16.0108,384.6702336,98025.0054,1164.96,6334.980427,8290.63218,307.56,30475.09958,1141.3046,1255.5,5207.509,47464.69767,23952.73365
6/29/2021,Chile,15.9642,420.1428842,102486.6799,1144.59,4509.345392,5535.536785,1.234,48332.77923,1122.5278,1258.5,5447.348943,46824.32186,21642.66389
6/30/2021,Chile,15.992,413.6726998,102323.9155,1100.33,7902.995844,9926.879687,7.3,43816.46079,1121.7253,1258,5192.0339,48480.98444,20493.95931
7/1/2021,Chile,19.6205,409.3660405,94364.5827,1121.55,2185.28506,22201.43287,223.4,41247.64317,1088.874,1254,5300.464962,47976.98453,21391.81986
7/2/2021,Chile,17.0844,449.0576086,94891.0408,1102.43,678.6109242,28614.50981,130.1,40384.69359,1119.9229,1254.5,4598.97026,42409.89573,22033.53265
7/3/2021,Chile,15.9933,439.8544055,94428.4473,1131.45,433.4088291,18595.43397,0,42334.38374,1058.7172,1252,5283.508716,39258.48643,20977.64578
7/4/2021,Chile,15.6445,436.5575359,95270.1551,1139.18,1189.18604,4534.189585,0,42991.6339,1154.4054,1254,4800.298587,42264.9814,21536.68954
7/5/2021,Chile,17.9648,443.7433403,102640.2569,814.48,3785.674202,6494.923332,134.8,52557.15324,1129.0814,1255.5,4666.189892,43458.10776,21853.51607
7/6/2021,Chile,16.2861,407.9888421,100920.0967,1079.69,2305.393729,17691.79751,247.16,50217.33344,1191.0989,1258,4008.564,41833.89263,19581.62743
7/7/2021,Chile,16.1984,426.0345345,90167.7889,1161.32,2285.97947,27185.40439,251.07,48359.24699,1164.4916,1253.5,3856.313,35705.32839,22570.63272
7/8/2021,Chile,16.5727,420.986597,102528.2918,1147.07,1539.578364,14664.05149,245.39,44063.96282,1147.8358,1248.5,4363.563139,38064.96614,23183.41578
7/9/2021,Chile,20.7616,428.5754675,95612.2763,1053.82,1338.38956,31200.82717,199.22,41262.91748,1131.1756,1264,4703.382379,38171.05279,20429.71433
7/10/2021,Chile,16.6474,428.3159371,100928.1861,1213.73,31.86403756,20090.48272,0,32494.59612,1055.4115,1263.5,4394.726994,41823.66132,21318.259
7/11/2021,Chile,16.6283,420.855707,92116.7617,1261.98,574.8792619,18156.56318,0,35874.54872,1148.2481,1261,5122.466295,40961.36066,20678.94692
7/12/2021,Chile,16.8153,406.3787911,95031.1397,1009.96,17034.74403,10316.17979,0,46533.99058,1168.0205,1252.5,5557.897108,50140.32242,12145.43191
7/13/2021,Chile,17.9751,386.9127878,88994.1065,531.56,23686.27229,13837.55685,130.1,45944.0668,800.9134,1252,5484.088697,40908.69582,17855.04071
7/14/2021,Chile,21.9062,380.7764708,78571.1083,580.9801,26177.9756,20439.13467,264.24,44169.2801,982.7661,1253,5209.602094,40669.14156,21100.97861
7/15/2021,Chile,17.6862,393.0274041,87401.6386,778.94,23498.48221,20590.37247,278.04,40927.80831,1020.5267,1249.5,5331.307385,33981.40953,22693.34591
7/16/2021,Chile,17.3335,406.8240048,87883.0746,502.545,9398.537809,26599.63043,91.7,36630.73701,1034.4874,1253,5432.528992,31021.90568,21878.20293
7/17/2021,Chile,20.7204,396.3831745,86882.2853,719.48,7493.690018,24396.24018,0,35709.55372,1042.1213,1258,5008.423071,31237.43897,22737.84111
7/18/2021,Chile,16.5514,367.1544875,82366.2518,1135.73,11464.89197,16822.89329,0,35495.04509,1027.9523,1265,4989.297498,30293.8211,22872.43416
7/19/2021,Chile,16.688,336.4697323,88610.9747,1150.61,16775.86092,20303.02492,0,42219.35446,1060.1794,1264.5,5159.150831,30303.38503,22581.1826
7/20/2021,Chile,16.9944,306.9504533,90842.8626,1040.82,18851.49366,13965.09939,559.49,41571.86289,1060.8266,1251,5435.679383,33945.93074,24351.86062
7/21/2021,Chile,19.0222,347.7714678,89083.8059,1126.21,15752.58476,7029.124868,211.43,46663.66362,1051.8962,1261,5881.147456,31694.2025,23374.21569
7/22/2021,Chile,17.3169,353.0472362,91149.1906,1118.23,17033.36141,7887.92893,258.4,45177.14104,1046.7548,1261,6269.779609,32813.65053,23507.05882
7/23/2021,Chile,17.3903,354.7594572,85513.2574,1105.87,17061.68728,15981.20763,450.32,47291.69024,1026.5817,1067,5585.515502,35048.05575,21152.36431
7/24/2021,Chile,19.9557,378.9125296,85758.4925,1083.87,29768.74299,13444.58905,1483.08,39368.70172,1039.1092,1180.5,5759.501435,31319.60588,17811.42226
7/25/2021,Chile,20.4065,389.9804709,90190.5351,1077.19,12163.12535,20978.99078,252,34085.28687,1040.2002,1265,5998.87953,31407.82685,18371.85862
